DIE	0	0	76090	76090
CELL	_609_	NAND3_X1	28357	33410	29877	36210
CELL	_610_	NAND2_X1	14503	33451	15643	36251
CELL	_611_	OAI21_X1	13170	34793	14690	37593
CELL	_612_	NAND2_X1	11768	35848	12908	38648
CELL	_613_	NAND2_X1	4718	35324	5858	38124
CELL	_614_	NAND2_X1	7907	35555	9047	38355
CELL	_615_	NAND3_X1	7105	35608	8625	38408
CELL	_616_	OAI22_X1	14593	44816	16493	47616
CELL	_617_	NAND2_X1	12952	43353	14092	46153
CELL	_618_	NAND2_X1	4718	42301	5858	45101
CELL	_619_	NAND2_X1	6517	43620	7657	46420
CELL	_620_	NAND3_X1	6376	42999	7896	45799
CELL	_621_	NAND2_X1	15188	57727	16328	60527
CELL	_622_	OAI21_X1	13917	59230	15437	62030
CELL	_623_	NAND2_X1	12640	62835	13780	65635
CELL	_624_	NAND2_X1	11319	68150	12459	70950
CELL	_625_	NAND2_X1	8851	66433	9991	69233
CELL	_626_	NAND3_X1	10571	66758	12091	69558
CELL	_627_	OAI22_X1	23272	58666	25172	61466
CELL	_628_	NAND2_X1	21207	61838	22347	64638
CELL	_629_	NAND2_X1	20040	68150	21180	70950
CELL	_630_	NAND2_X1	20490	66070	21630	68870
CELL	_631_	NAND3_X1	19550	66348	21070	69148
CELL	_632_	NAND2_X1	39890	58052	41030	60852
CELL	_633_	OAI21_X1	39629	58794	41149	61594
CELL	_634_	NAND2_X1	40958	60764	42098	63564
CELL	_635_	NAND2_X1	41715	68150	42855	70950
CELL	_636_	NAND2_X1	40951	66040	42091	68840
CELL	_637_	NAND3_X1	40843	66442	42363	69242
CELL	_638_	OAI22_X1	48388	58348	50288	61148
CELL	_639_	NAND2_X1	48292	60628	49432	63428
CELL	_640_	NAND2_X1	47975	68150	49115	70950
CELL	_641_	NAND2_X1	48781	65234	49921	68034
CELL	_642_	NAND3_X1	48021	65710	49541	68510
CELL	_643_	NAND2_X1	38712	47744	39852	50544
CELL	_644_	OAI21_X1	36387	45957	37907	48757
CELL	_645_	NAND2_X1	32865	46617	34005	49417
CELL	_646_	AND2_X1	29983	41685	31503	44485
CELL	_647_	AOI21_X1	28457	42314	29977	45114
CELL	_648_	NAND2_X1	30074	46141	31214	48941
CELL	_649_	OAI22_X1	63797	40372	65697	43172
CELL	_650_	NAND2_X1	65062	41698	66202	44498
CELL	_651_	NAND2_X1	69844	42828	70984	45628
CELL	_652_	NAND2_X1	65939	41925	67079	44725
CELL	_653_	NAND3_X1	67006	42287	68526	45087
CELL	_654_	NAND2_X1	50801	26473	51941	29273
CELL	_655_	OAI21_X1	48596	26033	50116	28833
CELL	_656_	NAND2_X1	47086	25487	48226	28287
CELL	_657_	AND2_X1	41514	25955	43034	28755
CELL	_658_	AOI21_X1	40439	24829	41959	27629
CELL	_659_	NAND2_X1	42004	25450	43144	28250
CELL	_660_	OAI22_X1	67301	20209	69201	23009
CELL	_661_	NAND2_X1	68102	18017	69242	20817
CELL	_662_	AND2_X1	68966	11736	70486	14536
CELL	_663_	AOI21_X1	69289	12341	70809	15141
CELL	_664_	NAND2_X1	68295	15347	69435	18147
CELL	_665_	NAND3_X1	53763	22025	55283	24825
CELL	_666_	OR2_X1	53250	16337	54770	19137
CELL	_667_	NAND2_X1	54147	16203	55287	19003
CELL	_668_	NAND2_X1	55175	14317	56315	17117
CELL	_669_	AND2_X1	59166	6077	60686	8877
CELL	_670_	AOI21_X1	58263	4572	59783	7372
CELL	_671_	NAND2_X1	55749	5519	56889	8319
CELL	_672_	DFF_X1	65334	67856	71794	70656
CELL	_673_	DFF_X1	60296	64336	66756	67136
CELL	_674_	DFF_X1	60241	57064	66701	59864
CELL	_675_	DFF_X1	48310	10419	54770	13219
CELL	_676_	DFF_X1	33285	20467	39745	23267
CELL	_677_	DFF_X1	13289	5594	19749	8394
CELL	_678_	DFF_X1	3040	11089	9500	13889
CELL	_679_	DFF_X1	30573	26305	37033	29105
CELL	_680_	DFF_X1	9403	26777	15863	29577
CELL	_681_	DFF_X1	5649	51950	12109	54750
CELL	_682_	DFF_X1	5357	59331	11817	62131
CELL	_683_	DFF_X1	23881	58291	30341	61091
CELL	_684_	DFF_X1	28206	64506	34666	67306
CELL	_685_	DFF_X1	52496	56225	58956	59025
CELL	_686_	DFF_X1	36067	40652	42527	43452
CELL	_687_	DFF_X1	65816	33130	72276	35930
CELL	_688_	DFF_X1	42387	35843	48847	38643
CELL	_689_	DFF_X1	65815	6275	72275	9075
CELL	_690_	DFF_X1	58233	13174	64693	15974
CELL	_691_	DFF_X1	42177	6292	48637	9092
CELL	_692_	DFF_X1	34993	7341	41453	10141
CELL	_693_	DFF_X1	25793	8699	32253	11499
CELL	_694_	DFF_X1	3250	18709	9710	21509
CELL	_695_	DFF_X1	29720	33907	36180	36707
CELL	_696_	DFF_X1	6052	36304	12512	39104
CELL	_697_	DFF_X1	5560	43590	12020	46390
CELL	_698_	DFF_X1	9609	67257	16069	70057
CELL	_699_	DFF_X1	16504	67144	22964	69944
CELL	_700_	DFF_X1	38845	67000	45305	69800
CELL	_701_	DFF_X1	47002	66195	53462	68995
CELL	_702_	DFF_X1	28686	46925	35146	49725
CELL	_703_	DFF_X1	66900	42436	73360	45236
CELL	_704_	DFF_X1	40421	26208	46881	29008
CELL	_705_	DFF_X1	65973	15816	72433	18616
CELL	_706_	DFF_X1	54285	5395	60745	8195
CELL	PHY_EDGE_ROW_15_Right_15	TAPCELL_X1	73340	44800	73720	47600
CELL	PHY_EDGE_ROW_16_Right_16	TAPCELL_X1	73340	47600	73720	50400
CELL	PHY_EDGE_ROW_17_Right_17	TAPCELL_X1	73340	50400	73720	53200
CELL	PHY_EDGE_ROW_18_Right_18	TAPCELL_X1	73340	53200	73720	56000
CELL	PHY_EDGE_ROW_19_Right_19	TAPCELL_X1	73340	56000	73720	58800
CELL	PHY_EDGE_ROW_20_Right_20	TAPCELL_X1	73340	58800	73720	61600
CELL	PHY_EDGE_ROW_21_Right_21	TAPCELL_X1	73340	61600	73720	64400
CELL	PHY_EDGE_ROW_22_Right_22	TAPCELL_X1	73340	64400	73720	67200
CELL	PHY_EDGE_ROW_23_Right_23	TAPCELL_X1	73340	67200	73720	70000
CELL	PHY_EDGE_ROW_24_Right_24	TAPCELL_X1	73340	70000	73720	72800
CELL	PHY_EDGE_ROW_0_Left_25	TAPCELL_X1	2280	2800	2660	5600
CELL	PHY_EDGE_ROW_1_Left_26	TAPCELL_X1	2280	5600	2660	8400
CELL	PHY_EDGE_ROW_2_Left_27	TAPCELL_X1	2280	8400	2660	11200
CELL	PHY_EDGE_ROW_3_Left_28	TAPCELL_X1	2280	11200	2660	14000
CELL	PHY_EDGE_ROW_4_Left_29	TAPCELL_X1	2280	14000	2660	16800
CELL	PHY_EDGE_ROW_5_Left_30	TAPCELL_X1	2280	16800	2660	19600
CELL	PHY_EDGE_ROW_6_Left_31	TAPCELL_X1	2280	19600	2660	22400
CELL	PHY_EDGE_ROW_7_Left_32	TAPCELL_X1	2280	22400	2660	25200
CELL	PHY_EDGE_ROW_8_Left_33	TAPCELL_X1	2280	25200	2660	28000
CELL	PHY_EDGE_ROW_9_Left_34	TAPCELL_X1	2280	28000	2660	30800
CELL	PHY_EDGE_ROW_10_Left_35	TAPCELL_X1	2280	30800	2660	33600
CELL	PHY_EDGE_ROW_11_Left_36	TAPCELL_X1	2280	33600	2660	36400
CELL	PHY_EDGE_ROW_12_Left_37	TAPCELL_X1	2280	36400	2660	39200
CELL	PHY_EDGE_ROW_13_Left_38	TAPCELL_X1	2280	39200	2660	42000
CELL	PHY_EDGE_ROW_14_Left_39	TAPCELL_X1	2280	42000	2660	44800
CELL	PHY_EDGE_ROW_15_Left_40	TAPCELL_X1	2280	44800	2660	47600
CELL	PHY_EDGE_ROW_16_Left_41	TAPCELL_X1	2280	47600	2660	50400
CELL	PHY_EDGE_ROW_17_Left_42	TAPCELL_X1	2280	50400	2660	53200
CELL	PHY_EDGE_ROW_18_Left_43	TAPCELL_X1	2280	53200	2660	56000
CELL	PHY_EDGE_ROW_19_Left_44	TAPCELL_X1	2280	56000	2660	58800
CELL	PHY_EDGE_ROW_20_Left_45	TAPCELL_X1	2280	58800	2660	61600
CELL	PHY_EDGE_ROW_21_Left_46	TAPCELL_X1	2280	61600	2660	64400
CELL	PHY_EDGE_ROW_22_Left_47	TAPCELL_X1	2280	64400	2660	67200
CELL	PHY_EDGE_ROW_23_Left_48	TAPCELL_X1	2280	67200	2660	70000
CELL	PHY_EDGE_ROW_24_Left_49	TAPCELL_X1	2280	70000	2660	72800
